dataset,rel_rs,rs,fold,N1,N2,F1,F2
glass,25,82,1,0.4900205294876391,0.42857142857142855,0.36416624231678735,0.14705882352941177
glass,25,82,2,0.5243967236502285,0.6,0.4095507619657284,0.13529411764705881
glass,25,82,3,0.5046479133248559,0.55,0.46011163772485214,0.14035087719298245
glass,25,82,4,0.5083455848337517,0.5428571428571428,0.5015973264022604,0.14035087719298245
glass,26,83,0,0.5332206816365844,0.6857142857142857,0.45571414331026905,0.12352941176470589
glass,26,83,1,0.5313004504948935,0.6,0.5207530680556868,0.14705882352941177
glass,26,83,2,0.5229500249944075,0.6,0.43328075987591097,0.14705882352941177
glass,26,83,3,0.47171375335271537,0.35,0.49900498136522115,0.13450292397660818
glass,26,83,4,0.5173703112891588,0.5714285714285714,0.4737106172516063,0.15204678362573099
glass,27,86,0,0.4926486514349802,0.45714285714285713,0.42681316696766036,0.12941176470588237
glass,27,86,1,0.5154317060303809,0.5714285714285714,0.5501591550871769,0.14705882352941177
glass,27,86,2,0.5437570729796829,0.6857142857142857,0.48048211928538703,0.14705882352941177
glass,27,86,3,0.5027956001922734,0.55,0.45371374695176037,0.15204678362573099
glass,27,86,4,0.5194823291733216,0.6,0.4721091055747972,0.1286549707602339
glass,28,88,0,0.5244576777682289,0.5714285714285714,0.5090446694986087,0.13529411764705881
glass,28,88,1,0.5183071306971825,0.5714285714285714,0.41668998912837246,0.14705882352941177
glass,28,88,2,0.5388226626257705,0.7428571428571429,0.4801946847594629,0.13529411764705881
glass,28,88,3,0.5086798705091838,0.55,0.4858803523380894,0.14035087719298245
glass,28,88,4,0.4946297030547933,0.42857142857142855,0.4918641438994473,0.14619883040935672
glass,29,97,0,0.5225128727651339,0.6,0.4282644777166527,0.1411764705882353
glass,29,97,1,0.5363941168520161,0.6571428571428571,0.3764274201424631,0.1588235294117647
glass,29,97,2,0.5077522603532968,0.5428571428571428,0.4759990215761301,0.1411764705882353
glass,29,97,3,0.4860674029107318,0.475,0.4958438604315652,0.12280701754385964
glass,29,97,4,0.5181930582721952,0.6,0.46612804846071576,0.14035087719298245
