dataset,rel_rs,rs,fold,N1,N2,F1,F2
isolet,4,19,3,0.47950296252490704,0.2604166666666667,0.6471819791852451,0.7010259698621353
isolet,4,19,4,0.47946385570373273,0.2625,0.6463154656363064,0.6672010259698621
isolet,5,20,0,0.47919678911927965,0.25666666666666665,0.646733791591854,0.7048260381593715
isolet,5,20,1,0.4793769948483774,0.2625,0.6418710115149674,0.6944043610710278
isolet,5,20,2,0.4807318838377252,0.28,0.6583767259126632,0.7085604360371914
isolet,5,20,3,0.47897875272626533,0.26208333333333333,0.6371714765026363,0.6920487335684514
isolet,5,20,4,0.4797003393703871,0.26708333333333334,0.6373369378665535,0.7024687399807631
isolet,6,23,0,0.47897637926289127,0.25583333333333336,0.6457722985658625,0.706269039602373
isolet,6,23,1,0.4795945020859245,0.2654166666666667,0.6431577664062299,0.7045053711720378
isolet,6,23,2,0.48057215039985257,0.26458333333333334,0.6506201154293507,0.6917281179865341
isolet,6,23,3,0.4797624127462113,0.26208333333333333,0.6447186999990987,0.7011862776530939
isolet,6,23,4,0.4798239051259087,0.27125,0.6437140327937036,0.6968579672972106
isolet,7,26,0,0.47942408096461603,0.25458333333333333,0.6455948112994625,0.6947250280583613
isolet,7,26,1,0.48024651535477975,0.27291666666666664,0.6493955039537108,0.6995350328683662
isolet,7,26,2,0.480345884449506,0.28125,0.6446517777103641,0.7047130490541841
isolet,7,26,3,0.4791005800729512,0.25,0.643153165688698,0.6968579672972106
isolet,7,26,4,0.4791991096137133,0.25958333333333333,0.6469699299624798,0.7055145880089773
isolet,8,30,0,0.4788360887238808,0.2579166666666667,0.6515030249292184,0.6968093634760302
isolet,8,30,1,0.47999360874334357,0.26916666666666667,0.6380527558967506,0.7025813692480359
isolet,8,30,2,0.4803152948640172,0.27625,0.6430399742406985,0.6997435075344661
isolet,8,30,3,0.4796458656306717,0.2658333333333333,0.6460015526366492,0.6960564283424174
isolet,8,30,4,0.4794604121881456,0.2679166666666667,0.6462760173405768,0.6995831997435076
isolet,9,31,0,0.48024000228621566,0.2608333333333333,0.6468337889756901,0.7073913740580408
isolet,9,31,1,0.4807354976085938,0.2725,0.6426357086609199,0.6879910213243546
isolet,9,31,2,0.47848678199801253,0.2608333333333333,0.6462078196753727,0.6970182750881693
isolet,9,31,3,0.4783744355539629,0.2683333333333333,0.6485277309945764,0.6995831997435076
isolet,9,31,4,0.48042706381793926,0.2704166666666667,0.6480084907323836,0.7043924334722668
isolet,10,32,0,0.47946898958913997,0.2704166666666667,0.6437271358040249,0.7000160333493667
