dataset,rel_rs,rs,fold,N1,N2,F1,F2
spectrometer,6,23,3,0.4390285989921155,0.34444444444444444,0.5289553597693782,0.6235294117647059
spectrometer,6,23,4,0.41674779431792164,0.3388888888888889,0.5643148533312572,0.611764705882353
spectrometer,7,26,0,0.40490599605867755,0.26666666666666666,0.5490350253534974,0.6320754716981132
spectrometer,7,26,1,0.4284756047828692,0.35,0.5321387311567244,0.4211764705882353
spectrometer,7,26,2,0.4271902631764428,0.36666666666666664,0.533121046621113,0.6141176470588235
spectrometer,7,26,3,0.43220690505379555,0.32222222222222224,0.5697392458231662,0.6
spectrometer,7,26,4,0.4375284023601674,0.4,0.5308143792729826,0.6258823529411764
spectrometer,8,30,0,0.4303040450708861,0.32222222222222224,0.5434925271890476,0.5990566037735849
spectrometer,8,30,1,0.40028761877879043,0.3,0.49834897308060416,0.43058823529411766
spectrometer,8,30,2,0.42750790632456587,0.3611111111111111,0.5623433258858318,0.6376470588235295
spectrometer,8,30,3,0.42169538919448984,0.40555555555555556,0.5375548523866904,0.6258823529411764
spectrometer,8,30,4,0.4502192413995205,0.35,0.5728724893804582,0.6188235294117647
spectrometer,9,31,0,0.41063489097962563,0.34444444444444444,0.570249167524733,0.6367924528301887
spectrometer,9,31,1,0.4298606450378225,0.35555555555555557,0.5292559185608732,0.6
spectrometer,9,31,2,0.4261777171966678,0.34444444444444444,0.5737231249468511,0.6352941176470588
spectrometer,9,31,3,0.4458133242114954,0.37222222222222223,0.5405635439796249,0.6023529411764705
spectrometer,9,31,4,0.4115475294698334,0.3055555555555556,0.5060931182028474,0.4023529411764706
spectrometer,10,32,0,0.4216892283499888,0.3888888888888889,0.4753815560703457,0.6179245283018868
spectrometer,10,32,1,0.43010652783613984,0.31666666666666665,0.5693637056511668,0.6141176470588235
spectrometer,10,32,2,0.44000173789402147,0.37222222222222223,0.5078583483475531,0.4164705882352941
spectrometer,10,32,3,0.4285242882220614,0.3388888888888889,0.5614806871291705,0.6235294117647059
spectrometer,10,32,4,0.40440641336478583,0.3111111111111111,0.6010727132582055,0.6235294117647059
spectrometer,11,38,0,0.43167063293566627,0.35,0.5582632443093256,0.6202830188679245
