dataset,rel_rs,rs,fold,N1,N2,F1,F2
mammography,6,23,2,0.40107622048248603,0.4482758620689655,0.580964991899312,0.9617773530817009
mammography,6,23,3,0.4100592901592963,0.46502463054187193,0.5710392210720929,0.9205287466157032
mammography,6,23,4,0.39843668766107154,0.42254901960784313,0.5593012045452523,0.8866242038216561
mammography,7,26,0,0.40190336534105126,0.45024630541871924,0.5771667452298033,0.9652810957158783
mammography,7,26,1,0.3853079425670447,0.432512315270936,0.5611781862309143,0.9280140149705367
mammography,7,26,2,0.41145712298201853,0.45911330049261084,0.5779381927876315,0.8740245261984393
mammography,7,26,3,0.4039120753144906,0.4660098522167488,0.5844112729285496,0.9611403089663959
mammography,7,26,4,0.3845371668983182,0.43333333333333335,0.5522718945189489,0.961624203821656
mammography,8,30,0,0.40299970587362904,0.43645320197044335,0.5676749474772826,0.9619366141105271
mammography,8,30,1,0.3972066146178587,0.46798029556650245,0.5563864310311392,0.9270584487975793
mammography,8,30,2,0.3920080458233952,0.4413793103448276,0.5812916753717633,0.9627329192546584
mammography,8,30,3,0.38926426498603295,0.4541871921182266,0.5782332943534348,0.9614588310240484
mammography,8,30,4,0.4047144671287722,0.4392156862745098,0.5690912836407499,0.8888535031847133
mammography,9,31,0,0.3991561118786253,0.4492610837438424,0.5620287109546819,0.9608217869087434
mammography,9,31,1,0.4044401017881105,0.470935960591133,0.563395012676522,0.924988055422838
mammography,9,31,2,0.39438608651474194,0.43842364532019706,0.5760654436932976,0.9625736582258322
mammography,9,31,3,0.38854646845042773,0.43349753694581283,0.5665730302193048,0.9606625258799172
mammography,9,31,4,0.40357397734593614,0.45,0.5802429235899821,0.8886942675159236
mammography,10,32,0,0.39886297459888365,0.45123152709359604,0.5648388161642126,0.9617773530817009
mammography,10,32,1,0.3973345662317313,0.43645320197044335,0.5653214777818831,0.9628921802834847
mammography,10,32,2,0.39779816985054506,0.45714285714285713,0.5866601866214257,0.924988055422838
mammography,10,32,3,0.39824087710272243,0.46502463054187193,0.5742513950296085,0.9606625258799172
mammography,10,32,4,0.3956564297880893,0.42254901960784313,0.558571174243221,0.8877388535031847
mammography,11,38,0,0.4110769832522158,0.4492610837438424,0.5894432221066805,0.9611403089663959
mammography,11,38,1,0.3916659426493273,0.4413793103448276,0.5665918075759205,0.9289695811434941
mammography,11,38,2,0.3927637964076899,0.4522167487684729,0.557378762587201,0.9630514413123109
mammography,11,38,3,0.39000152338939803,0.4433497536945813,0.5752026212742948,0.8759356585443542
mammography,11,38,4,0.4007442278378388,0.44509803921568625,0.5648764164229404,0.9646496815286624
mammography,12,39,0,0.4028307384475019,0.46502463054187193,0.5799423251457124,0.8888358018792801
mammography,12,39,1,0.3966928507347408,0.4522167487684729,0.5715028468890584,0.9605032648510909
mammography,12,39,2,0.39821486246302507,0.43842364532019706,0.5680785217712775,0.9600254817646122
mammography,12,39,3,0.3873132752995317,0.41970443349753694,0.5799543653754329,0.9622551361681796
mammography,12,39,4,0.4027988037739842,0.47058823529411764,0.5487945495202509,0.9265923566878981
