dataset,rel_rs,rs,fold,N1,N2,F1,F2
ionosphere,6,23,0,0.4955412918902408,0.45,0.619771167600402,0.8178571428571428
ionosphere,6,23,1,0.4979882947173129,0.478,0.6346425365357047,0.8214285714285714
ionosphere,6,23,2,0.4965087964734791,0.46,0.6084253092240742,0.8071428571428572
ionosphere,6,23,3,0.48879239432431826,0.358,0.5694587225079916,0.7928571428571428
ionosphere,6,23,4,0.49892146039107893,0.474,0.6382090994885394,0.8178571428571428
ionosphere,7,26,0,0.5002414311812083,0.484,0.6382346218992936,0.8142857142857143
ionosphere,7,26,1,0.4961866854991133,0.478,0.6460741201415644,0.8142857142857143
ionosphere,7,26,2,0.49301464664141637,0.424,0.6163263872020373,0.8071428571428572
ionosphere,7,26,3,0.49688830703719,0.452,0.6245097120371412,0.8178571428571428
ionosphere,7,26,4,0.4903292343734414,0.384,0.5707614554024454,0.8035714285714286
ionosphere,8,30,0,0.4910434570246151,0.414,0.6149210292719943,0.8178571428571428
ionosphere,8,30,1,0.4975086243077291,0.486,0.6249334958108591,0.8035714285714286
ionosphere,8,30,2,0.49716334088112785,0.448,0.6248548882367289,0.8214285714285714
ionosphere,8,30,3,0.49355222728946624,0.428,0.5698319642037257,0.7964285714285714
ionosphere,8,30,4,0.49726422646618784,0.454,0.5925741854557826,0.8142857142857143
ionosphere,9,31,0,0.4940643824697026,0.438,0.5804049982680418,0.8142857142857143
ionosphere,9,31,1,0.49859809919498266,0.484,0.6652993904507917,0.8214285714285714
ionosphere,9,31,2,0.49695224459683157,0.43,0.6010376852146947,0.8035714285714286
ionosphere,9,31,3,0.4914895652248766,0.39,0.5784212780193074,0.8071428571428572
ionosphere,9,31,4,0.4959492805609707,0.458,0.6448365983728401,0.8107142857142857
ionosphere,10,32,0,0.49852806582332204,0.488,0.6063475766287522,0.8
ionosphere,10,32,1,0.49142323276797956,0.42,0.6176048013230061,0.8214285714285714
ionosphere,10,32,2,0.49320935464779264,0.414,0.597324810846827,0.8178571428571428
ionosphere,10,32,3,0.4970216105789677,0.458,0.6014688088196517,0.8071428571428572
ionosphere,10,32,4,0.49737918687972965,0.46,0.6151491226922984,0.8107142857142857
ionosphere,11,38,0,0.4987650558868951,0.498,0.6288319589639164,0.8178571428571428
ionosphere,11,38,1,0.49557810474802294,0.432,0.6227126483083462,0.8071428571428572
ionosphere,11,38,2,0.49712695828109316,0.46,0.6441490620904923,0.8142857142857143
ionosphere,11,38,3,0.4930590621913747,0.422,0.6022430423815216,0.8107142857142857
ionosphere,11,38,4,0.4922338593772817,0.384,0.5737759252200917,0.8035714285714286
ionosphere,12,39,0,0.49821650279358315,0.476,0.6288672251712148,0.8142857142857143
ionosphere,12,39,1,0.49136922844398,0.394,0.6201670996477006,0.8142857142857143
ionosphere,12,39,2,0.4968691134397632,0.452,0.6189781086515715,0.8107142857142857
ionosphere,12,39,3,0.49621736224778024,0.436,0.5948337292764784,0.8
ionosphere,12,39,4,0.4951218199577079,0.44,0.6291129429392797,0.8178571428571428
ionosphere,13,44,0,0.4960853090811995,0.462,0.6058412338924253,0.825
ionosphere,13,44,1,0.49844672546304475,0.484,0.6230901521657075,0.8071428571428572
ionosphere,13,44,2,0.49593360378084694,0.444,0.5993391616726954,0.8
ionosphere,13,44,3,0.49322932309218487,0.424,0.6014038637160158,0.8035714285714286
ionosphere,13,44,4,0.4943357336253183,0.438,0.6356395885806169,0.8214285714285714
ionosphere,14,49,0,0.4963803526057347,0.464,0.6258622430741175,0.8178571428571428
ionosphere,14,49,1,0.49543690657686945,0.436,0.6244133329754024,0.8214285714285714
ionosphere,14,49,2,0.4940504610265203,0.416,0.5645278344213907,0.7928571428571428
ionosphere,14,49,3,0.49812152228214546,0.488,0.6600317584657306,0.8178571428571428
ionosphere,14,49,4,0.4932452532109554,0.418,0.6300771727585073,0.8071428571428572
ionosphere,15,54,0,0.4968385791431473,0.46,0.6031120353566058,0.8142857142857143
ionosphere,15,54,1,0.49522696775956787,0.46,0.6557336410086817,0.825
ionosphere,15,54,2,0.49569679989672555,0.442,0.5965225549894997,0.8107142857142857
ionosphere,15,54,3,0.49184788158260334,0.414,0.5662920742567659,0.7964285714285714
ionosphere,15,54,4,0.4968552050795416,0.426,0.6220446507660392,0.8107142857142857
ionosphere,16,58,0,0.49569023840031484,0.446,0.6180540048008368,0.8214285714285714
