dataset,rel_rs,rs,fold,N1,N2,F1,F2
us_crime,0,0,0,0.5115154168992532,0.6866666666666666,0.3089489299343011,0.509717868338558
us_crime,0,0,1,0.5144282989759542,0.7133333333333334,0.3457650620417198,0.8288401253918495
us_crime,0,0,2,0.5086191801596346,0.6633333333333333,0.32127464561561325,0.7962382445141066
us_crime,0,0,3,0.5116069701826993,0.6833333333333333,0.355243598842726,0.8313479623824451
us_crime,0,0,4,0.5143963099629073,0.69,0.3693621433829582,0.8345864661654135
us_crime,1,1,0,0.5112656999016904,0.6833333333333333,0.33632887724991783,0.8326018808777429
us_crime,1,1,1,0.5104770690714278,0.6883333333333334,0.35359181118812144,0.8376175548589342
us_crime,1,1,2,0.5138369352064139,0.7116666666666667,0.32610392851549974,0.503448275862069
us_crime,1,1,3,0.5128330246908189,0.6966666666666667,0.3480706128214962,0.8288401253918495
us_crime,1,1,4,0.5136581296898095,0.6866666666666666,0.3358575131253175,0.8327067669172933
us_crime,2,4,0,0.512857094313027,0.7,0.3414828824535858,0.780564263322884
us_crime,2,4,1,0.5145359219027378,0.705,0.3445464379547097,0.8326018808777429
us_crime,2,4,2,0.5085458186299494,0.6666666666666666,0.32071312322447515,0.5078369905956113
us_crime,2,4,3,0.5159531465139815,0.7083333333333334,0.36145735064342965,0.8043887147335423
us_crime,2,4,4,0.5077720959191651,0.665,0.3321833543023203,0.6610275689223057
us_crime,3,18,0,0.5125499902601893,0.6933333333333334,0.3443316595986643,0.8332288401253919
us_crime,3,18,1,0.5145074450338365,0.7133333333333334,0.3571136251027385,0.8282131661442006
us_crime,3,18,2,0.5119151263198873,0.675,0.33016883386980606,0.8
us_crime,3,18,3,0.510890880551717,0.675,0.3325479783718171,0.8313479623824451
us_crime,3,18,4,0.5120818382931955,0.6966666666666667,0.33578096665609,0.5119047619047619
us_crime,4,19,0,0.5155902969214836,0.7166666666666667,0.35299822349895843,0.8326018808777429
us_crime,4,19,1,0.5117274401331032,0.6816666666666666,0.35445640691043995,0.8275862068965517
us_crime,4,19,2,0.5095207487784943,0.69,0.30340366414275477,0.5078369905956113
us_crime,4,19,3,0.5113559416498544,0.6766666666666666,0.34361106894297333,0.7962382445141066
us_crime,4,19,4,0.5108315078171412,0.675,0.3413331924837079,0.8345864661654135
us_crime,5,20,0,0.5106162880672206,0.67,0.3426823872063028,0.8250783699059561
us_crime,5,20,1,0.5142739212748897,0.6833333333333333,0.3494462070571162,0.8257053291536051
us_crime,5,20,2,0.5115282959342511,0.695,0.3421742994079171,0.8294670846394985
us_crime,5,20,3,0.5106812935833159,0.6683333333333333,0.32922107972078485,0.8018808777429467
