dataset,rel_rs,rs,fold,N1,N2,F1,F2
yeast_me2,10,32,4,0.5843023558356623,0.7658536585365854,0.44542684364545776,0.8495270851246776
yeast_me2,11,38,0,0.5824042993771228,0.7170731707317073,0.40583588095208156,0.8485370051635112
yeast_me2,11,38,1,0.5756612550318682,0.7707317073170732,0.45885128238206757,0.9113597246127366
yeast_me2,11,38,2,0.5885499519376673,0.77,0.44439137310540355,0.9018932874354562
yeast_me2,11,38,3,0.5763745849201571,0.7414634146341463,0.4370082928788942,0.8779019776440241
yeast_me2,11,38,4,0.5725602681290999,0.8097560975609757,0.47471459369059665,0.9054170249355116
yeast_me2,12,39,0,0.5775324497814435,0.7707317073170732,0.4628839889232019,0.9027538726333907
yeast_me2,12,39,1,0.5885527487125519,0.7707317073170732,0.47156003051675977,0.9053356282271945
yeast_me2,12,39,2,0.5954213221903274,0.815,0.45081395819358244,0.8743545611015491
yeast_me2,12,39,3,0.5732333135333499,0.7073170731707317,0.43988150740231385,0.9079965606190885
yeast_me2,12,39,4,0.5563278853067732,0.7463414634146341,0.39539943014792295,0.8615649183147034
yeast_me2,13,44,0,0.5931082851664223,0.8195121951219512,0.49610352359503196,0.8984509466437177
yeast_me2,13,44,1,0.5759442952221414,0.751219512195122,0.44967073015235776,0.8743545611015491
yeast_me2,13,44,2,0.5804155071569765,0.75,0.4962124907965053,0.9053356282271945
yeast_me2,13,44,3,0.5697779091762348,0.7024390243902439,0.3256889161602409,0.8710232158211522
yeast_me2,13,44,4,0.5621107409790733,0.7463414634146341,0.4529565596500447,0.8555460017196904
yeast_me2,14,49,0,0.5732112037451639,0.7219512195121951,0.4248727978614891,0.8614457831325302
yeast_me2,14,49,1,0.5884430661395136,0.7609756097560976,0.5018116313338871,0.9044750430292599
yeast_me2,14,49,2,0.5620766164006766,0.78,0.40071508516194276,0.9018932874354562
yeast_me2,14,49,3,0.5826612197554112,0.7804878048780488,0.44953107622957456,0.8779019776440241
yeast_me2,14,49,4,0.5826856755213938,0.7463414634146341,0.44527504844452276,0.8753224419604472
yeast_me2,15,54,0,0.5914017870658524,0.7658536585365854,0.44612264569921073,0.8760757314974182
yeast_me2,15,54,1,0.5785667902353188,0.7463414634146341,0.45909513009658964,0.9139414802065404
yeast_me2,15,54,2,0.5845799275149209,0.76,0.40358055856114616,0.8571428571428571
yeast_me2,15,54,3,0.5796154162621191,0.7853658536585366,0.45530735567760183,0.8667239896818573
yeast_me2,15,54,4,0.5614524392573255,0.7707317073170732,0.4566412622986004,0.9071367153912295
yeast_me2,16,58,0,0.5906821317330316,0.8,0.47864500486481315,0.9113597246127366
yeast_me2,16,58,1,0.5771048334655049,0.7560975609756098,0.3930346453459687,0.8158347676419966
yeast_me2,16,58,2,0.5879530502227753,0.775,0.4238919319691447,0.8442340791738382
yeast_me2,16,58,3,0.5523904384247039,0.7121951219512195,0.4579201397797512,0.9002579535683577
yeast_me2,16,58,4,0.5823524415900722,0.7414634146341463,0.4691817467332729,0.9062768701633706
yeast_me2,17,59,0,0.5766467007320807,0.7609756097560976,0.44404859566215393,0.8605851979345955
yeast_me2,17,59,1,0.5794963568597099,0.7365853658536585,0.4552833694518092,0.9104991394148021
yeast_me2,17,59,2,0.5851061921544116,0.775,0.45690585546195056,0.9104991394148021
yeast_me2,17,59,3,0.587133831153365,0.7463414634146341,0.43196037903191387,0.8409286328460877
yeast_me2,17,59,4,0.5701597103670591,0.7902439024390244,0.43299138729004794,0.882201203783319
yeast_me2,18,61,0,0.5727642672805544,0.7024390243902439,0.4281618263860323,0.9148020654044751
yeast_me2,18,61,1,0.5843223835825272,0.7951219512195122,0.46973063572942053,0.8201376936316696
yeast_me2,18,61,2,0.5907111551658053,0.785,0.5134702264230624,0.9010327022375215
yeast_me2,18,61,3,0.5556141511084769,0.7463414634146341,0.37396536254134993,0.8624247635425624
yeast_me2,18,61,4,0.5872157825630075,0.7902439024390244,0.4374066038445602,0.8761822871883062
yeast_me2,19,65,0,0.5807767151292466,0.7951219512195122,0.4594575504573393,0.9096385542168675
yeast_me2,19,65,1,0.5844695002044423,0.7365853658536585,0.404290291416904,0.8631669535283993
yeast_me2,19,65,2,0.5555876195233028,0.73,0.4279150395724314,0.9053356282271945
yeast_me2,19,65,3,0.589552426316451,0.8,0.46283892626266304,0.8736027515047291
yeast_me2,19,65,4,0.58073001772902,0.7414634146341463,0.466335380682835,0.8650042992261393
