dataset,rel_rs,rs,fold,N1,N2,F1,F2
pc,27,86,4,0.7030782684943137,0.9707865168539326,0.8474510787707628,0.9007906146391227
pc,28,88,0,0.6968401145717594,0.9617977528089887,0.8890603924487666,0.9290816326530612
pc,28,88,1,0.6982559979379103,0.9533333333333334,0.8410316456903202,0.9319051262433052
pc,28,88,2,0.7042815897415949,0.9688888888888889,0.8950401185946358,0.8959449120122418
pc,28,88,3,0.7005531833136196,0.9577777777777777,0.8324021617704603,0.9311400153022188
pc,28,88,4,0.6915185768035489,0.9595505617977528,0.8336654223180722,0.9252741647538893
pc,29,97,0,0.6871355046790619,0.9640449438202248,0.8304356553868111,0.9316326530612244
pc,29,97,1,0.7038450458817348,0.96,0.8591543008845999,0.9334353481254782
pc,29,97,2,0.7087207327542424,0.9733333333333334,0.9080347678254331,0.879622545269064
pc,29,97,3,0.699608199062394,0.9555555555555556,0.8448706879687599,0.9303749043611323
pc,29,97,4,0.6960095172174753,0.946067415730337,0.8596967022938848,0.9339454220862025
