dataset,rel_rs,rs,fold,N1,N2,F1,F2
ecoli,4,19,4,0.46557333669530154,0.40714285714285714,0.3877682434124595,0.45724907063197023
ecoli,5,20,0,0.5006061540740578,0.4642857142857143,0.37271536942271066,0.44029850746268656
ecoli,5,20,1,0.5220148105702646,0.55,0.38865896687609053,0.46096654275092935
ecoli,5,20,2,0.49222080754736686,0.4928571428571429,0.3303246064792286,0.2825278810408922
ecoli,5,20,3,0.46996639872885326,0.42142857142857143,0.36516811961197926,0.4349442379182156
ecoli,5,20,4,0.5294052866107395,0.6071428571428571,0.45107726305055923,0.49070631970260226
ecoli,6,23,0,0.5001070227947483,0.5357142857142857,0.4200178090282398,0.47388059701492535
ecoli,6,23,1,0.5022630059511058,0.5,0.3482767242122478,0.29739776951672864
ecoli,6,23,2,0.5119173828973433,0.5,0.39770294237383497,0.45353159851301117
ecoli,6,23,3,0.5042025331486527,0.4642857142857143,0.36886745539547505,0.44609665427509293
ecoli,6,23,4,0.4985533928724975,0.45,0.37937063235942586,0.45353159851301117
ecoli,7,26,0,0.4998427499541875,0.4642857142857143,0.3803504751099751,0.44776119402985076
ecoli,7,26,1,0.5013501973666697,0.4714285714285714,0.37483856170970276,0.4684014869888476
ecoli,7,26,2,0.4959577495592923,0.4642857142857143,0.35516835746042674,0.31226765799256506
ecoli,7,26,3,0.5204687363232692,0.5071428571428571,0.41569617506470785,0.4684014869888476
ecoli,7,26,4,0.5038566083451329,0.5571428571428572,0.410912248453275,0.44609665427509293
ecoli,8,30,0,0.519529316332104,0.4928571428571429,0.3977576094770021,0.45149253731343286
ecoli,8,30,1,0.4927530439721816,0.44285714285714284,0.3897090884755993,0.45353159851301117
ecoli,8,30,2,0.4944525284154588,0.4642857142857143,0.3641248165901843,0.30855018587360594
ecoli,8,30,3,0.5245701348621875,0.6,0.4273454250263265,0.4758364312267658
ecoli,8,30,4,0.4788080111265956,0.4642857142857143,0.3598445792079001,0.4312267657992565
ecoli,9,31,0,0.49524698511370935,0.4928571428571429,0.325696131794984,0.291044776119403
ecoli,9,31,1,0.5180571264298381,0.5285714285714286,0.4305484630979008,0.44981412639405205
ecoli,9,31,2,0.48737347474330106,0.42857142857142855,0.36445621075579204,0.44609665427509293
ecoli,9,31,3,0.5191718337416076,0.5285714285714286,0.411181541707975,0.45353159851301117
ecoli,9,31,4,0.49214447658728794,0.5142857142857142,0.4003246755620642,0.4721189591078067
ecoli,10,32,0,0.511680524528651,0.5214285714285715,0.4001114371582833,0.47388059701492535
ecoli,10,32,1,0.47641369678759293,0.45,0.3596306410476541,0.44609665427509293
ecoli,10,32,2,0.49736707967105065,0.5,0.358139589541823,0.29739776951672864
ecoli,10,32,3,0.5268934238196258,0.5857142857142857,0.3884354152861911,0.45724907063197023
ecoli,10,32,4,0.5039035565125435,0.44285714285714284,0.36755000442965824,0.45353159851301117
ecoli,11,38,0,0.5056708591909286,0.4857142857142857,0.39389847722057597,0.4552238805970149
ecoli,11,38,1,0.4992152784552537,0.4714285714285714,0.37624642896529975,0.45353159851301117
ecoli,11,38,2,0.526196473155161,0.5285714285714286,0.41045384286531345,0.4758364312267658
ecoli,11,38,3,0.4496497548383306,0.37857142857142856,0.3223894369440301,0.2936802973977695
ecoli,11,38,4,0.5238405762190156,0.5785714285714286,0.4323298685754837,0.4795539033457249
ecoli,12,39,0,0.5180379433741827,0.5214285714285715,0.3934171107109858,0.4701492537313433
ecoli,12,39,1,0.5056510602130911,0.4642857142857143,0.393927241320834,0.4646840148698885
ecoli,12,39,2,0.5051342999488628,0.55,0.3496396802884344,0.30855018587360594
ecoli,12,39,3,0.489299323150903,0.4928571428571429,0.3833333518228385,0.4163568773234201
ecoli,12,39,4,0.49922823402177835,0.44285714285714284,0.3591971021400537,0.45724907063197023
ecoli,13,44,0,0.5187812002723905,0.5571428571428572,0.4019371142459864,0.48507462686567165
ecoli,13,44,1,0.5151405473585555,0.5142857142857142,0.4009440333997665,0.4423791821561338
